cid,ring,image_saved_as,iupac,mf
59066598,1,2_methylbutyl_cyclopentene_59066598,decylcyclopentane,C15H29+
59039354,1,2_methylbutyl_cyclopentene_59039354,[(3S)-2-methylhexan-3-yl]cyclopentane,C12H24
59039321,1,2_methylbutyl_cyclopentene_59039321,[(3S)-2-methylpentan-3-yl]cyclopentane,C11H22
58688977,1,2_methylbutyl_cyclopentene_58688977,"2,3-dimethylbutylcyclopentane",C11H22
58639765,1,2_methylbutyl_cyclopentene_58639765,(1S)-1-butyl-3-methylcyclopentane,C10H20
58504179,1,2_methylbutyl_cyclopentene_58504179,4-methylheptylcyclopentane,C13H26
57285679,1,2_methylbutyl_cyclopentene_57285679,"2,7-dimethyloctylcyclopentane",C15H30
57198894,1,2_methylbutyl_cyclopentene_57198894,4-methylhexylcyclopentane,C12H24
57162921,1,2_methylbutyl_cyclopentene_57162921,"2,6-dimethyloctan-4-ylcyclopentane",C15H30
57125758,1,2_methylbutyl_cyclopentene_57125758,"2,5-dimethylhexylcyclopentane",C13H26
57115232,1,2_methylbutyl_cyclopentene_57115232,3-methylhexylcyclopentane,C12H24
57045719,1,2_methylbutyl_cyclopentene_57045719,"2,5-dimethylheptylcyclopentane",C14H28
54526457,1,2_methylbutyl_cyclopentene_54526457,5-methylhexylcyclopentane,C12H24
54252328,1,2_methylbutyl_cyclopentene_54252328,2-ethylbutylcyclopentane,C11H22
53678344,1,2_methylbutyl_cyclopentene_53678344,2-ethylpentylcyclopentane,C12H24
23384891,1,2_methylbutyl_cyclopentene_23384891,2-methylpentan-3-ylcyclopentane,C11H22
23384890,1,2_methylbutyl_cyclopentene_23384890,2-methylhexan-3-ylcyclopentane,C12H24
23267477,1,2_methylbutyl_cyclopentene_23267477,[(2S)-butan-2-yl]cyclopentane,C9H18
22212143,1,2_methylbutyl_cyclopentene_22212143,"(1S,3S)-1,3-diethylcyclopentane",C9H18
22129074,1,2_methylbutyl_cyclopentene_22129074,1-butyl-3-ethylcyclopentane,C11H22
22129047,1,2_methylbutyl_cyclopentene_22129047,"1,3-bis(2-methylpropyl)cyclopentane",C13H26
19893868,1,2_methylbutyl_cyclopentene_19893868,hexan-3-ylcyclopentane,C11H22
19893808,1,2_methylbutyl_cyclopentene_19893808,decan-3-ylcyclopentane,C15H30
19893667,1,2_methylbutyl_cyclopentene_19893667,octan-3-ylcyclopentane,C13H26
19893613,1,2_methylbutyl_cyclopentene_19893613,heptan-3-ylcyclopentane,C12H24
19893595,1,2_methylbutyl_cyclopentene_19893595,decan-2-ylcyclopentane,C15H30
19893531,1,2_methylbutyl_cyclopentene_19893531,nonan-3-ylcyclopentane,C14H28
18730047,1,2_methylbutyl_cyclopentene_18730047,1-ethyl-3-propylcyclopentane,C10H20
18730042,1,2_methylbutyl_cyclopentene_18730042,3-methylbutan-2-ylcyclopentane,C10H20
523526,1,2_methylbutyl_cyclopentene_523526,1-methyl-3-pentylcyclopentane,C11H22
129777607,1,2_methylbutyl_cyclopentene_129777607,6-methylnonylcyclopentane,C15H30
129716583,1,2_methylbutyl_cyclopentene_129716583,6-methylheptylcyclopentane,C13H26
124007590,1,2_methylbutyl_cyclopentene_124007590,2-methyloctan-3-ylcyclopentane,C14H28
123984630,1,2_methylbutyl_cyclopentene_123984630,"4,5-dimethylhexan-3-ylcyclopentane",C13H26
123968381,1,2_methylbutyl_cyclopentene_123968381,"3,4-dimethylhexylcyclopentane",C13H26
123950095,1,2_methylbutyl_cyclopentene_123950095,"2,3-dimethylpentylcyclopentane",C12H24
123943353,1,2_methylbutyl_cyclopentene_123943353,"3,5-dimethylheptylcyclopentane",C14H28
123942691,1,2_methylbutyl_cyclopentene_123942691,4-methylhexan-3-ylcyclopentane,C12H24
123913323,1,2_methylbutyl_cyclopentene_123913323,hexylcyclopentane,C11H21-
123866552,1,2_methylbutyl_cyclopentene_123866552,"3,6-dimethyloctylcyclopentane",C15H30
123857423,1,2_methylbutyl_cyclopentene_123857423,"2,3-dimethylheptylcyclopentane",C14H28
123853415,1,2_methylbutyl_cyclopentene_123853415,(2-ethyl-4-methylpentyl)cyclopentane,C13H26
123833176,1,2_methylbutyl_cyclopentene_123833176,"3,6-dimethylheptan-2-ylcyclopentane",C14H28
123811136,1,2_methylbutyl_cyclopentene_123811136,1-(2-ethylpentyl)-3-methylcyclopentane,C13H26
123786274,1,2_methylbutyl_cyclopentene_123786274,"3,4,5-trimethylhexylcyclopentane",C14H28
123781570,1,2_methylbutyl_cyclopentene_123781570,1-butyl-3-pentylcyclopentane,C14H28
123777478,1,2_methylbutyl_cyclopentene_123777478,"3,4,5-trimethylhexan-2-ylcyclopentane",C14H28
123726806,1,2_methylbutyl_cyclopentene_123726806,1-methyl-3-(3-methylbutyl)cyclopentane,C11H22
123691427,1,2_methylbutyl_cyclopentene_123691427,"2,4-dimethylheptan-3-ylcyclopentane",C14H28
123663745,1,2_methylbutyl_cyclopentene_123663745,"2,3-diethylpentylcyclopentane",C14H28
123660410,1,2_methylbutyl_cyclopentene_123660410,1-butyl-3-(2-methylpropyl)cyclopentane,C13H26
123625055,1,2_methylbutyl_cyclopentene_123625055,1-ethyl-3-pentylcyclopentane,C12H24
123561961,1,2_methylbutyl_cyclopentene_123561961,octan-4-ylcyclopentane,C13H26
123543629,1,2_methylbutyl_cyclopentene_123543629,1-ethyl-3-(3-methylpentyl)cyclopentane,C13H26
123505979,1,2_methylbutyl_cyclopentene_123505979,1-ethyl-3-(2-methylbutyl)cyclopentane,C12H24
123455735,1,2_methylbutyl_cyclopentene_123455735,1-methyl-3-(3-methylpentyl)cyclopentane,C12H24
123434097,1,2_methylbutyl_cyclopentene_123434097,2-methylhexylcyclopentane,C12H24
123427642,1,2_methylbutyl_cyclopentene_123427642,"3,4-dimethylpentylcyclopentane",C12H24
123376011,1,2_methylbutyl_cyclopentene_123376011,"3,4-dimethylpentan-2-ylcyclopentane",C12H24
123372890,1,2_methylbutyl_cyclopentene_123372890,3-ethylhexylcyclopentane,C13H26
123356282,1,2_methylbutyl_cyclopentene_123356282,1-methyl-3-(5-methylhexyl)cyclopentane,C13H26
123352159,1,2_methylbutyl_cyclopentene_123352159,1-methyl-3-(2-methylheptyl)cyclopentane,C14H28
123351561,1,2_methylbutyl_cyclopentene_123351561,"2,3,4-trimethylpentylcyclopentane",C13H26
123344000,1,2_methylbutyl_cyclopentene_123344000,3-ethylpentan-2-ylcyclopentane,C12H24
123335593,1,2_methylbutyl_cyclopentene_123335593,"3,4-dimethylheptan-2-ylcyclopentane",C14H28
123335256,1,2_methylbutyl_cyclopentene_123335256,1-methyl-3-(4-methylhexyl)cyclopentane,C13H26
123334876,1,2_methylbutyl_cyclopentene_123334876,heptan-4-ylcyclopentane,C12H24
123334091,1,2_methylbutyl_cyclopentene_123334091,1-(2-ethyl-4-methylhexyl)-3-methylcyclopentane,C15H30
123331883,1,2_methylbutyl_cyclopentene_123331883,4-methylnonylcyclopentane,C15H30
123327315,1,2_methylbutyl_cyclopentene_123327315,"3,4,5-trimethylheptan-2-ylcyclopentane",C15H30
123278295,1,2_methylbutyl_cyclopentene_123278295,1-ethyl-3-(5-methylhexyl)cyclopentane,C14H28
123268931,1,2_methylbutyl_cyclopentene_123268931,1-methyl-3-(2-methylhexyl)cyclopentane,C13H26
123247111,1,2_methylbutyl_cyclopentene_123247111,5-methylheptan-3-ylcyclopentane,C13H26
123222009,1,2_methylbutyl_cyclopentene_123222009,1-(5-methylhexyl)-3-propylcyclopentane,C15H30
123217200,1,2_methylbutyl_cyclopentene_123217200,2-propylhexylcyclopentane,C14H28
123199909,1,2_methylbutyl_cyclopentene_123199909,1-pentyl-3-propylcyclopentane,C13H26
123149528,1,2_methylbutyl_cyclopentene_123149528,"1-(2,4-dimethylpentyl)-3-methylcyclopentane",C13H26
102375905,1,2_methylbutyl_cyclopentene_102375905,3-methyloctylcyclopentane,C14H28
102375903,1,2_methylbutyl_cyclopentene_102375903,5-methyloctylcyclopentane,C14H28
102375902,1,2_methylbutyl_cyclopentene_102375902,7-methyloctylcyclopentane,C14H28
91525079,1,2_methylbutyl_cyclopentene_91525079,5-methylheptan-2-ylcyclopentane,C13H26
91521521,1,2_methylbutyl_cyclopentene_91521521,(2-methyl-3-propan-2-ylhexyl)cyclopentane,C15H30
91472804,1,2_methylbutyl_cyclopentene_91472804,"2,6-dimethyloctylcyclopentane",C15H30
91421460,1,2_methylbutyl_cyclopentene_91421460,3-methylhexan-2-ylcyclopentane,C12H24
91416126,1,2_methylbutyl_cyclopentene_91416126,1-ethyl-3-(2-methylpropyl)cyclopentane,C11H22
91368966,1,2_methylbutyl_cyclopentene_91368966,1-methyl-3-(2-methylbutyl)cyclopentane,C11H22
91351667,1,2_methylbutyl_cyclopentene_91351667,4-methylpentan-2-ylcyclopentane,C11H22
91337363,1,2_methylbutyl_cyclopentene_91337363,1-(2-methylbutyl)-3-propylcyclopentane,C13H26
91324014,1,2_methylbutyl_cyclopentene_91324014,"4,5-dimethylhexan-2-ylcyclopentane",C13H25-
91315313,1,2_methylbutyl_cyclopentene_91315313,3-methylpentan-2-ylcyclopentane,C11H22
91315149,1,2_methylbutyl_cyclopentene_91315149,2-ethylhexylcyclopentane,C13H26
91293975,1,2_methylbutyl_cyclopentene_91293975,2-methylheptan-3-ylcyclopentane,C13H26
91093782,1,2_methylbutyl_cyclopentene_91093782,3-methylheptan-2-ylcyclopentane,C13H26
91080148,1,2_methylbutyl_cyclopentene_91080148,1-methyl-3-(2-methylpentyl)cyclopentane,C12H24
90993539,1,2_methylbutyl_cyclopentene_90993539,pentan-2-ylcyclopentane,C10H19+
90959296,1,2_methylbutyl_cyclopentene_90959296,"3,4-dimethylhexan-2-ylcyclopentane",C13H26
90886959,1,2_methylbutyl_cyclopentene_90886959,(2-ethyl-3-methylpentyl)cyclopentane,C13H26
90867074,1,2_methylbutyl_cyclopentene_90867074,"(3-ethyl-2,4-dimethylpentyl)cyclopentane",C14H28
90699792,1,2_methylbutyl_cyclopentene_90699792,6-methylnonan-2-ylcyclopentane,C15H30
90690533,1,2_methylbutyl_cyclopentene_90690533,1-methyl-3-(5-methylheptyl)cyclopentane,C14H28
85947730,1,2_methylbutyl_cyclopentene_85947730,1-butyl-3-propylcyclopentane,C12H24
23231120,1,2_methylbutyl_cyclopentene_23231120,6-methyloctylcyclopentane,C14H28
20396308,1,2_methylbutyl_cyclopentene_20396308,"1,3-dipropylcyclopentane",C11H22
14325896,1,2_methylbutyl_cyclopentene_14325896,1-(2-methylpropyl)-3-propylcyclopentane,C12H24
14325892,1,2_methylbutyl_cyclopentene_14325892,1-methyl-3-(4-methylpentyl)cyclopentane,C12H24
6427196,1,2_methylbutyl_cyclopentene_6427196,"(1S,3S)-1-methyl-3-pentylcyclopentane",C11H22
6427195,1,2_methylbutyl_cyclopentene_6427195,"(1R,3S)-1-methyl-3-pentylcyclopentane",C11H22
6427193,1,2_methylbutyl_cyclopentene_6427193,"(1S,3R)-1-butyl-3-methylcyclopentane",C10H20
6427186,1,2_methylbutyl_cyclopentene_6427186,"(1R,3R)-1-butyl-3-methylcyclopentane",C10H20
6427722,1,2_methylbutyl_cyclopentene_6427722,"(1S,3R)-1-methyl-3-pentylcyclopentane",C11H22
6427726,1,2_methylbutyl_cyclopentene_6427726,"(1R,3R)-1-methyl-3-pentylcyclopentane",C11H22
10950624,1,2_methylbutyl_cyclopentene_10950624,nonylcyclopentane,C14H23
11027687,1,2_methylbutyl_cyclopentene_11027687,octylcyclopentane,C13H21
11042899,1,2_methylbutyl_cyclopentene_11042899,2-methylpropylcyclopentane,C9H13
11188642,1,2_methylbutyl_cyclopentene_11188642,"4,5-dimethylheptylcyclopentane",C14H23
11223190,1,2_methylbutyl_cyclopentene_11223190,6-methyloctylcyclopentane,C14H23
14325891,1,2_methylbutyl_cyclopentene_14325891,"2,4-dimethylpentylcyclopentane",C12H24
21572738,1,2_methylbutyl_cyclopentene_21572738,(3R)-1-methyl-3-propylcyclopentane,C9H18
21607535,1,2_methylbutyl_cyclopentene_21607535,1-methyl-3-(2-methylpropyl)cyclopentane,C10H19+
22129060,1,2_methylbutyl_cyclopentene_22129060,"1,3-dibutylcyclopentane",C13H26
23230863,1,2_methylbutyl_cyclopentene_23230863,"4,5-dimethylheptylcyclopentane",C14H28
56846131,1,2_methylbutyl_cyclopentene_56846131,octylcyclopentane,C13H17
57418697,1,2_methylbutyl_cyclopentene_57418697,hexan-2-ylcyclopentane,C11H21
57426373,1,2_methylbutyl_cyclopentene_57426373,1-methyl-3-propylcyclopentane,C9H17
57426379,1,2_methylbutyl_cyclopentene_57426379,1-ethyl-3-ethylcyclopentane,C9H17
57426383,1,2_methylbutyl_cyclopentene_57426383,1-ethyl-3-propylcyclopentane,C10H19
57427588,1,2_methylbutyl_cyclopentene_57427588,octan-3-ylcyclopentane,C13H25
57455281,1,2_methylbutyl_cyclopentene_57455281,pentylcyclopentane,C10H19
57455282,1,2_methylbutyl_cyclopentene_57455282,hexylcyclopentane,C11H21
91324015,1,2_methylbutyl_cyclopentene_91324015,"4,5-dimethylhexan-2-ylcyclopentane",C13H26
102268007,1,2_methylbutyl_cyclopentene_102268007,"(1S,3R)-1,3-dipropylcyclopentane",C11H22
102268008,1,2_methylbutyl_cyclopentene_102268008,"(1S,3S)-1,3-dipropylcyclopentane",C11H22
102375904,1,2_methylbutyl_cyclopentene_102375904,4-methyloctylcyclopentane,C14H28
124519004,1,2_methylbutyl_cyclopentene_124519004,"(1S,3S)-1-butyl-3-methylcyclopentane",C10H20
124556686,1,2_methylbutyl_cyclopentene_124556686,"(1R,3S)-1-butyl-3-methylcyclopentane",C10H20
134887291,1,2_methylbutyl_cyclopentene_134887291,octylcyclopentane,C13H22
8079,1,Cyclohexene_8079,cyclohexene,C6H10
8882,1,Cyclohexene_8882,cyclopentene,C5H8
643836,1,Cyclohexene_643836,(Z)-hept-2-ene,C7H14
639662,1,Cyclohexene_639662,(E)-hept-2-ene,C7H14
12363,1,Cyclohexene_12363,cycloheptene,C7H12
219357,1,Cyclohexene_219357,3-methylidenecyclohexene,C7H10
12343,1,Cyclohexene_12343,"cyclohexa-1,4-diene",C6H8
11611,1,Cyclohexene_11611,hept-2-ene,C7H14
16213229,1,Cyclohexene_16213229,"1,2,3,3,4,4,5,5,6,6-decadeuteriocyclohexene",C6H10
13406511,1,Cyclohexene_13406511,3-fluorocyclohexene,C6H9F
11182579,1,Cyclohexene_11182579,1-fluorocyclohexene,C6H9F
527574,1,Cyclohexene_527574,4-iodocyclohexene,C6H9I
527572,1,Cyclohexene_527572,3-iodocyclohexene,C6H9I
143151,1,Cyclohexene_143151,"4,5-dimethylidenecyclohexene",C8H10
139449,1,Cyclohexene_139449,4-methylidenecyclohexene,C7H10
91181716,1,Cyclohexene_91181716,1-deuteriocyclohexene,C6H10
59238802,1,Cyclohexene_59238802,cyclohexen-1-ylboron,C6H9B
10873974,1,Cyclohexene_10873974,cyclohexene,C6H9
6439832,1,Cyclohexene_6439832,"(1Z,4Z)-cyclonona-1,4-diene",C9H14
574444,1,Cyclohexene_574444,cyclohex-2-ene-1-thione,C6H8S
139092,1,Cyclohexene_139092,chloro(cyclohexen-1-yl)mercury,C6H9ClHg
138819,1,Cyclohexene_138819,"cyclonona-1,4-diene",C9H14
126639897,1,Cyclohexene_126639897,"4,5-diiodocyclohexene",C6H8I2
123181685,1,Cyclohexene_123181685,"(4Z)-cyclonona-1,4-diene",C9H14
91523245,1,Cyclohexene_91523245,"cyclotetradeca-1,5,9-triene",C14H22
91139915,1,Cyclohexene_91139915,"cyclotetradeca-1,4,9-triene",C14H22
90948486,1,Cyclohexene_90948486,"trideca-1,6,12-triene",C13H22
90812163,1,Cyclohexene_90812163,(E)-oct-2-ene,C8H15+
90752516,1,Cyclohexene_90752516,"cyclotrideca-1,4,8-triene",C13H20
89360336,1,Cyclohexene_89360336,(3R)-3-iodocyclohexene,C6H9I
89001803,1,Cyclohexene_89001803,cyclohex-3-en-1-ylphosphane,C6H11P
85588501,1,Cyclohexene_85588501,cyclohex-2-en-1-ylphosphane,C6H11P
66616393,1,Cyclohexene_66616393,"4,4-difluorocyclohexene",C6H8F2
60038862,1,Cyclohexene_60038862,3-methylcyclohexene,C7H10
59989854,1,Cyclohexene_59989854,"1,2-dideuteriocyclopentene",C5H8
59927436,1,Cyclohexene_59927436,(Z)-hept-2-ene,C7H12
59819095,1,Cyclohexene_59819095,"(1Z,4Z,7Z)-cyclododeca-1,4,7-triene",C12H18
59550277,1,Cyclohexene_59550277,di(cyclohex-2-en-1-yl)tin,C12H18Sn
59098856,1,Cyclohexene_59098856,(E)-3-tritiohept-2-ene,C7H14
57129847,1,Cyclohexene_57129847,"cycloundeca-1,6-diene",C11H18
54475614,1,Cyclohexene_54475614,"tetradeca-1,7,13-triene",C14H24
53935741,1,Cyclohexene_53935741,"cyclododeca-1,4,7-triene",C12H18
53704185,1,Cyclohexene_53704185,"dodeca-1,5,11-triene",C12H20
22378589,1,Cyclohexene_22378589,4-fluorocyclohexene,C6H9F
19913309,1,Cyclohexene_19913309,"3,3-difluorocyclohexene",C6H8F2
13411985,1,Cyclohexene_13411985,"undeca-1,4,10-triene",C11H18
12770162,1,Cyclohexene_12770162,cyclohexene,C6H9
12691201,1,Cyclohexene_12691201,4-propan-2-ylidenecyclohexene,C9H14
12488951,1,Cyclohexene_12488951,"1-propylcyclohexa-1,4-diene",C9H14
12323707,1,Cyclohexene_12323707,"3-deuteriocyclohexa-1,4-diene",C6H8
12231594,1,Cyclohexene_12231594,3-deuteriocycloheptene,C7H12
556551,1,Cyclohexene_556551,4-ethylidenecyclohexene,C8H12
498744,1,Cyclohexene_498744,"cyclododeca-1,7-diene",C12H20
142194,1,Cyclohexene_142194,1-protiocyclopentene,C5H8
135057291,1,Cyclohexene_135057291,[(1S)-cyclohex-2-en-1-yl]-trimethylstannane,C9H18Sn
135056766,1,Cyclohexene_135056766,(Z)-hept-2-ene,C7H13
135048554,1,Cyclohexene_135048554,cyclohex-2-en-1-ylboron,C6H9B
135007436,1,Cyclohexene_135007436,[(1R)-cyclohex-2-en-1-yl]-trimethylstannane,C9H18Sn
134991837,1,Cyclohexene_134991837,trichloro(cyclohex-3-en-1-yl)germane,C6H9Cl3Ge
134979455,1,Cyclohexene_134979455,trichloro(cyclohex-3-en-1-yl)stannane,C6H9Cl3Sn
134880780,1,Cyclohexene_134880780,bromo(cyclohex-3-en-1-yl)mercury,C6H9BrHg
134842093,1,Cyclohexene_134842093,"(5Z)-cyclodeca-1,2,5-triene",C10H14
134831288,1,Cyclohexene_134831288,cyclohexene,C6H8+
129816593,1,Cyclohexene_129816593,7lambda2-germabicyclo[2.2.1]hept-2-ene,C6H8Ge
129814057,1,Cyclohexene_129814057,1-methyltellanylcyclohexene,C7H12Te
129813492,1,Cyclohexene_129813492,cyclohexen-1-yl tellurohypobromite,C6H9BrTe
129781191,1,Cyclohexene_129781191,cyclohex-2-en-1-ylsilicon,C6H9Si
129719144,1,Cyclohexene_129719144,"1,2,3,3,4-pentadeuteriocycloheptene",C7H12
129719140,1,Cyclohexene_129719140,"4,4,5,6,6-pentadeuteriocycloheptene",C7H12
129702118,1,Cyclohexene_129702118,7lambda2-stannabicyclo[2.2.1]hept-2-ene,C6H8Sn
126637053,1,Cyclohexene_126637053,"(3R)-3,6-difluorocyclohexene",C6H8F2
123392809,1,Cyclohexene_123392809,"cyclotrideca-1,2,8-triene",C13H20
123148071,1,Cyclohexene_123148071,cyclohex-3-en-1-ylboron,C6H9B
102264245,1,Cyclohexene_102264245,(3S)-3-fluorocyclohexene,C6H9F
101945307,1,Cyclohexene_101945307,"3,3,4,4,5,5,6,6-octadeuteriocyclohexene",C6H10
100985211,1,Cyclohexene_100985211,cyclohexene,C6H9-
100973114,1,Cyclohexene_100973114,"1,2,3,3,4,4,5,5-octadeuteriocyclopentene",C5H8
91611591,1,Cyclohexene_91611591,(E)-oct-2-ene,C8H15-
91144152,1,Cyclohexene_91144152,(E)-hept-2-ene,C7H13+
90817018,1,Cyclohexene_90817018,cyclohexene,C6H8
90761087,1,Cyclohexene_90761087,(Z)-hept-2-ene,C7H13+
90713436,1,Cyclohexene_90713436,3-methylidenecyclohexene,C7H9+
90361118,1,Cyclohexene_90361118,"3,6-difluorocyclohexene",C6H8F2
89833794,1,Cyclohexene_89833794,"3,4-difluorocyclohexene",C6H8F2
89377747,1,Cyclohexene_89377747,(4R)-4-fluorocyclohexene,C6H9F
89130307,1,Cyclohexene_89130307,"(3S)-3,6-diiodocyclohexene",C6H8I2
89044029,1,Cyclohexene_89044029,"(3R)-3,6-diiodocyclohexene",C6H8I2
86008017,1,Cyclohexene_86008017,cycloheptene,C7H11+
85909183,1,Cyclohexene_85909183,chloro(cyclohex-2-en-1-yl)mercury,C6H9ClHg
68342991,1,Cyclohexene_68342991,(3S)-3-iodocyclohexene,C6H9I
57603351,1,Cyclohexene_57603351,cyclohexene,C6H9-
53630277,1,Cyclohexene_53630277,cycloheptene,C7H11
24976048,1,Cyclohexene_24976048,"(1Z,6Z)-cycloundeca-1,6-diene",C11H18
17935504,1,Cyclohexene_17935504,"(4E)-undeca-1,4,10-triene",C11H18
12724635,1,Cyclohexene_12724635,3-methylcyclohexene,C7H11
12630265,1,Cyclohexene_12630265,cyclohexene,C6H9
12601457,1,Cyclohexene_12601457,"(7E)-tetradeca-1,7,13-triene",C14H24
12200837,1,Cyclohexene_12200837,"3,3,6,6-tetradeuteriocyclohexene",C6H10
10879371,1,Cyclohexene_10879371,cyclohex-2-en-1-yl(trimethyl)stannane,C9H18Sn
520861,1,Cyclohexene_520861,1-deuteriocyclopentene,C5H8
5367476,1,Cyclohexene_5367476,(4E)-4-ethylidenecyclohexene,C8H12
6913756,1,Cyclohexene_6913756,"(1Z,7Z)-cyclododeca-1,7-diene",C12H20
7006514,1,Cyclohexene_7006514,cyclohex-3-ene-1-thione,C6H8S
10654169,1,Cyclohexene_10654169,"1,3,3-trideuteriocyclohexene",C6H10
10977586,1,Cyclohexene_10977586,cyclohex-2-en-1-yl(triethyl)germane,C12H24Ge
12161283,1,Cyclohexene_12161283,"1,2-dideuteriocyclohexene",C6H10
12196761,1,Cyclohexene_12196761,"3,4,5-trideuteriocyclopentene",C5H8
12323711,1,Cyclohexene_12323711,"1,2,3,4,5,6-hexadeuteriocyclohexa-1,4-diene",C6H8
12574961,1,Cyclohexene_12574961,cycloheptene,C7H11
12574962,1,Cyclohexene_12574962,cyclohexene,C6H9+
12729403,1,Cyclohexene_12729403,(E)-hept-2-ene,C7H13
12816332,1,Cyclohexene_12816332,cyclohex-2-en-1-yl(trimethyl)germane,C9H18Ge
13539338,1,Cyclohexene_13539338,(4E)-4-(fluoromethylidene)cyclohexene,C7H9F
20385247,1,Cyclohexene_20385247,cyclohexene,C12H20
21160153,1,Cyclohexene_21160153,(4Z)-4-ethylidenecyclohexene,C8H12
21603842,1,Cyclohexene_21603842,cyclohex-2-en-1-yl(dimethyl)germanium,C8H15Ge
21894159,1,Cyclohexene_21894159,"(1Z,7E)-cyclododeca-1,7-diene",C12H20
22133474,1,Cyclohexene_22133474,"(1Z,4Z,7E)-cyclododeca-1,4,7-triene",C12H18
23261495,1,Cyclohexene_23261495,cyclohex-3-en-1-yl-tris(ethenyl)germane,C12H18Ge
23270726,1,Cyclohexene_23270726,"(3S,5R)-3,5-dideuteriocyclopentene",C5H8
24973625,1,Cyclohexene_24973625,(4Z)-4-propylidenecyclohexene,C9H14
49871679,1,Cyclohexene_49871679,bromo(cyclohex-2-en-1-yl)aluminum,C6H9AlBr
57418269,1,Cyclohexene_57418269,(E)-hept-2-ene,C7H13
57418270,1,Cyclohexene_57418270,(E)-oct-2-ene,C8H15
57418273,1,Cyclohexene_57418273,(E)-oct-2-ene,C8H15
57419043,1,Cyclohexene_57419043,cycloheptene,C7H11
57454697,1,Cyclohexene_57454697,"(7E)-nona-1,7-diene",C9H15
59123450,1,Cyclohexene_59123450,(Z)-oct-2-ene,C8H15
90474889,1,Cyclohexene_90474889,"4,4,5,5-tetradeuteriocyclohexene",C6H10
97299830,1,Cyclohexene_97299830,"(1E,7E)-cyclododeca-1,4,7-triene",C12H18
100973822,1,Cyclohexene_100973822,cycloheptene,C7H10
100973824,1,Cyclohexene_100973824,cyclohexene,C6H8
100973825,1,Cyclohexene_100973825,cycloheptene,C7H10
100985216,1,Cyclohexene_100985216,cycloheptene,C7H11-
101018142,1,Cyclohexene_101018142,(Z)-(113C)hept-2-ene,C7H14
101070424,1,Cyclohexene_101070424,"3,3,4,4-tetradeuteriocyclopentene",C5H8
101070425,1,Cyclohexene_101070425,"1,2,3,3,4,4,5-heptadeuteriocyclopentene",C5H8
101140037,1,Cyclohexene_101140037,3-(deuteriomethylidene)cyclohexene,C7H10
101395199,1,Cyclohexene_101395199,cyclohexene,C6H8+2
101718168,1,Cyclohexene_101718168,"4,5-dideuteriocyclohexene",C6H10
101790387,1,Cyclohexene_101790387,3-methylcyclohexene,C7H11
101927528,1,Cyclohexene_101927528,(4S)-4-fluoro-5-methylidenecyclohexene,C7H9F
101927529,1,Cyclohexene_101927529,(4R)-4-fluoro-5-methylidenecyclohexene,C7H9F
102393135,1,Cyclohexene_102393135,cyclohex-2-ene-1-selone,C6H8Se
102393136,1,Cyclohexene_102393136,cyclohex-2-en-1-ylidenephosphane,C6H9P
102393137,1,Cyclohexene_102393137,cyclohex-2-en-1-ylidenearsane,C6H9As
102393138,1,Cyclohexene_102393138,cyclohex-3-ene-1-selone,C6H8Se
102393139,1,Cyclohexene_102393139,cyclohex-3-en-1-ylidenephosphane,C6H9P
102393140,1,Cyclohexene_102393140,cyclohex-3-en-1-ylidenearsane,C6H9As
102433545,1,Cyclohexene_102433545,(3R)-3-fluorocyclohexene,C6H9F
118276009,1,Cyclohexene_118276009,"3,4-diiodocyclohexene",C6H8I2
119077105,1,Cyclohexene_119077105,"1,2,3,3,4,5-hexadeuteriocyclopentene",C5H8
119078275,1,Cyclohexene_119078275,"3,4-dideuteriocyclohexene",C6H10
119078276,1,Cyclohexene_119078276,"3,6-dideuteriocyclohexene",C6H10
119080186,1,Cyclohexene_119080186,3-deuteriocyclohexene,C6H8
122236701,1,Cyclohexene_122236701,"(1E,4E,7E)-cyclododeca-1,4,7-triene",C12H18
131857317,1,Cyclohexene_131857317,"(1Z,4E)-cyclonona-1,4-diene",C9H14
132512200,1,Cyclohexene_132512200,4-methylidenecyclohexene,C7H8
134848464,1,Cyclohexene_134848464,"1,4,4-trideuteriocyclohexene",C6H10
135081846,1,Cyclohexene_135081846,(Z)-hept-2-ene,C7H13
136691462,1,Cyclohexene_136691462,cycloheptene,C7H11+
137270184,1,Cyclohexene_137270184,4-methylidenecyclohexene,C7H9+
137330182,1,Cyclohexene_137330182,3-deuteriocyclohexene,C6H9+
137390916,1,Cyclohexene_137390916,"3,6-diiodocyclohexene",C6H8I2
240,1,benzaldehyde_240,benzaldehyde,C7H6O
68023,1,benzaldehyde_68023,4-fluorobenzaldehyde,C7H5FO
67970,1,benzaldehyde_67970,2-fluorobenzaldehyde,C7H5FO
96657,1,benzaldehyde_96657,4-iodobenzaldehyde,C7H5IO
68009,1,benzaldehyde_68009,3-fluorobenzaldehyde,C7H5FO
252610,1,benzaldehyde_252610,3-iodobenzaldehyde,C7H5IO
12998378,1,benzaldehyde_12998378,"deuterio-(2,3,4,5,6-pentadeuteriophenyl)methanone",C7H6O
11159309,1,benzaldehyde_11159309,"2,3,4,5,6-pentadeuteriobenzaldehyde",C7H6O
10931392,1,benzaldehyde_10931392,"(1,2,3,4,5,6-13C6)cyclohexatrienecarbaldehyde",C7H6O
10887848,1,benzaldehyde_10887848,deuterio(phenyl)methanone,C7H6O
